id,bnf_code
10250011000001106,
10250411000001102,
10251211000001107,
10251711000001100,
10252511000001102,
10252811000001104,
10253211000001106,
10257411000001103,
10276811000001100,
10277011000001109,
10328111000001101,
10345111000001109,
10348511000001108,
10349011000001105,
10349511000001102,
10354011000001107,
10355611000001104,
10369011000001101,
10369411000001105,
10370011000001103,
10370411000001107,
10370611000001105,
10371011000001107,
10371411000001103,
10371811000001101,
10372211000001109,
10372611000001106,
10373011000001108,
10373211000001103,
10380811000001100,
10381111000001101,
10382711000001107,
10387011000001107,
10387711000001109,
10409911000001109,
10411811000001102,
10416811000001107,
10429211000001105,
10429511000001108,
10429911000001101,
10431911000001103,
10432611000001103,
10432911000001109,
10433211000001106,
10584511000001109,
10651011000001100,
10651411000001109,
10651811000001106,
10652211000001103,
10652611000001101,
10653011000001104,
10653511000001107,
10655411000001107,
10656211000001102,
10656611000001100,
10657011000001105,
10657411000001101,
10657811000001104,
10658211000001101,
10658611000001104,
10660811000001106,
10661211000001104,
10661611000001102,
10662011000001101,
10662511000001109,
10663011000001105,
10663411000001101,
10665311000001109,
10665711000001108,
10666111000001101,
10666511000001105,
10666911000001103,
10668311000001100,
10668711000001101,
10669111000001109,
10669511000001100,
10669911000001107,
10670311000001109,
10670711000001108,
10671111000001101,
10671511000001105,
10671911000001103,
10672311000001108,
10729811000001102,
10730111000001101,
10730311000001104,
10730511000001105,
10732711000001101,
10734211000001104,
10734411000001100,
10734711000001106,
10735311000001106,
10735511000001100,
10735711000001105,
10737011000001101,
10737311000001103,
10737511000001109,
10738011000001100,
10738211000001105,
10738411000001109,
10738611000001107,
10738811000001106,
10739011000001105,
10739811000001104,
10744711000001107,
10745011000001109,
10745611000001102,
10745911000001108,
10746211000001105,
10746511000001108,
10746811000001106,
10747111000001101,
10747411000001106,
10747611000001109,
10748011000001101,
10748311000001103,
10771711000001105,
10772011000001100,
10775211000001100,
10802611000001100,
10803011000001103,
10883111000001103,
10907511000001107,
10908011000001103,
10922911000001109,
10923311000001103,
10937511000001102,
10976011000001105,
10976311000001108,
10976611000001103,
10978811000001103,
11071711000001102,
11138111000001100,
11168611000001101,
11168911000001107,
11380411000001108,
11380711000001102,
11389911000001106,
11413011000001101,
11465811000001107,
11467011000001108,
11469011000001104,
11470011000001101,
11470411000001105,
11491211000001106,
11544211000001109,
11544611000001106,
11545011000001100,
11545411000001109,
11545811000001106,
11623611000001103,
11623911000001109,
11785311000001107,
11785611000001102,
12133611000001102,
12363111000001108,
12363511000001104,
12364511000001101,
12370311000001106,
12370911000001107,
12371911000001100,
12372711000001109,
12373011000001103,
12373511000001106,
13208411000001107,
13211011000001106,
13563611000001107,
13623211000001109,
13686711000001102,
13688811000001106,
13689711000001107,
13690611000001108,
13691211000001100,
13780111000001107,
13780411000001102,
13780911000001105,
13781611000001109,
13782011000001105,
13782711000001107,
13783011000001101,
13818111000001108,
13818311000001105,
13818511000001104,
13818711000001109,
13818911000001106,
13819111000001101,
13819311000001104,
13819711000001100,
13823311000001109,
13823711000001108,
13823911000001105,
13824111000001109,
13825811000001101,
13827111000001104,
13827311000001102,
13828311000001101,
13828511000001107,
13828711000001102,
13829111000001105,
13829311000001107,
13829511000001101,
13829711000001106,
13829911000001108,
13830111000001102,
13830311000001100,
13831111000001108,
13831511000001104,
13832811000001105,
13834611000001103,
13834811000001104,
13835511000001101,
13835711000001106,
13836111000001104,
13836411000001109,
13837111000001101,
13838611000001108,
13839811000001100,
13840211000001109,
13840411000001108,
13840611000001106,
13840811000001105,
13842011000001100,
13843111000001105,
13843411000001100,
13843611000001102,
13843811000001103,
13846611000001108,
13846811000001107,
13847111000001102,
13847411000001107,
13849211000001102,
13849411000001103,
13849811000001101,
13850011000001102,
13850711000001100,
13850911000001103,
13851711000001108,
13851911000001105,
13852611000001105,
13854511000001101,
13854711000001106,
13854911000001108,
13856811000001105,
13857211000001106,
13857411000001105,
13857611000001108,
13857911000001102,
13858311000001102,
13858511000001108,
13861611000001109,
13862111000001106,
13862711000001107,
13862911000001109,
13863811000001107,
13864011000001104,
13864511000001107,
13865111000001104,
13865311000001102,
13866811000001103,
13867011000001107,
13867511000001104,
13867911000001106,
13868911000001107,
13869111000001102,
13869811000001109,
13870111000001104,
13870811000001106,
13871011000001109,
13871411000001100,
13872311000001103,
13876111000001101,
13876311000001104,
13876511000001105,
13876711000001100,
13876911000001103,
13877511000001107,
13877711000001102,
13878311000001100,
13878511000001106,
13879111000001109,
13880411000001104,
13880811000001102,
13881111000001103,
13881411000001108,
13882211000001102,
13884411000001105,
13914511000001100,
13914911000001107,
13915211000001102,
13915511000001104,
13916411000001107,
13916611000001105,
13916811000001109,
13917011000001100,
13917211000001105,
13917811000001106,
13918011000001104,
13918311000001101,
13918611000001106,
13919211000001104,
13919711000001106,
13921711000001104,
13922011000001109,
13922211000001104,
13922411000001100,
13922611000001102,
13923011000001100,
13923311000001102,
13923911000001101,
13925611000001106,
13927811000001100,
13928311000001105,
13928511000001104,
13928711000001109,
13928911000001106,
13929111000001101,
13929311000001104,
13929711000001100,
13931311000001101,
13931711000001102,
13932011000001107,
13933211000001108,
13935211000001107,
13935411000001106,
13936011000001106,
13936611000001104,
13936811000001100,
13941511000001106,
13941811000001109,
13942011000001106,
13942211000001101,
13942711000001108,
13943111000001101,
13943611000001109,
13943811000001108,
13944011000001100,
13944811000001106,
13945811000001107,
13946611000001103,
13947411000001104,
13947611000001101,
13949411000001108,
13952211000001103,
13952411000001104,
13952511000001100,
13952811000001102,
13953111000001103,
13953611000001106,
13954011000001102,
13954211000001107,
13954611000001109,
13954711000001100,
13955711000001101,
13956711000001109,
13956911000001106,
13957511000001102,
13957711000001107,
13957911000001109,
13958411000001102,
13958611000001104,
13959211000001106,
13959611000001108,
13963211000001100,
13964411000001103,
13967411000001108,
13968911000001104,
13969111000001109,
13969311000001106,
13970111000001107,
13970911000001105,
13978611000001101,
13978811000001102,
13979711000001101,
13979911000001104,
13982911000001100,
13983111000001109,
13985811000001103,
13986611000001107,
13987711000001100,
13988111000001100,
13989111000001107,
13991711000001108,
13996611000001106,
13997111000001100,
13997511000001109,
13997711000001104,
13997811000001107,
13998111000001104,
13998411000001109,
13999111000001106,
13999211000001100,
13999611000001103,
13999811000001104,
14000011000001106,
14000211000001101,
14000511000001103,
14000611000001104,
14001011000001102,
14001711000001100,
14002711000001107,
14003311000001103,
14005111000001104,
14005411000001109,
14005611000001107,
14006211000001104,
14008111000001109,
14008511000001100,
14008811000001102,
14009111000001102,
14009711000001101,
14010611000001102,
14011711000001103,
14014411000001106,
14035911000001107,
14039411000001101,
14039711000001107,
14040211000001108,
14040411000001107,
14040611000001105,
14043811000001102,
14050011000001101,
14050411000001105,
14051111000001106,
14051611000001103,
14054811000001102,
14061411000001105,
14064311000001100,
14064811000001109,
14191011000001107,
14193111000001109,
14194111000001106,
14195011000001109,
14195411000001100,
14195911000001108,
14196311000001102,
14196611000001107,
14197911000001103,
14198211000001106,
14199011000001106,
14199211000001101,
14201411000001103,
14201811000001101,
14202011000001104,
14202211000001109,
14206511000001108,
14206711000001103,
14206911000001101,
14207511000001105,
14207711000001100,
14209311000001109,
14209511000001103,
14209811000001100,
14210911000001101,
14211111000001105,
14211311000001107,
14211511000001101,
14211711000001106,
14212311000001103,
14212711000001104,
14213511000001102,
14213611000001103,
14214211000001102,
14215511000001103,
14216211000001107,
14216311000001104,
14217511000001107,
14217911000001100,
14218411000001107,
14218711000001101,
14219411000001104,
14219811000001102,
14220911000001108,
14221111000001104,
14221311000001102,
14222611000001101,
14223111000001103,
14224011000001102,
14224211000001107,
14224611000001109,
14224811000001108,
14226811000001101,
14228111000001107,
14228311000001109,
14228511000001103,
14228711000001108,
14229111000001100,
14231311000001100,
14231611000001105,
14231811000001109,
14232511000001103,
14232911000001105,
14233011000001102,
14233211000001107,
14233511000001105,
14233711000001100,
14233911000001103,
14234111000001104,
14234311000001102,
14234511000001108,
14234711000001103,
14234911000001101,
14235111000001100,
14236311000001108,
14236611000001103,
14236811000001104,
14238811000001103,
14239611000001106,
14239811000001105,
14240011000001106,
14240411000001102,
14240711000001108,
14244511000001107,
14246511000001101,
14247611000001100,
14247811000001101,
14248011000001108,
14248411000001104,
14249611000001105,
14249911000001104,
14250111000001109,
14250511000001100,
14250811000001102,
14251111000001103,
14253411000001107,
14254311000001103,
14254511000001109,
14261011000001108,
14261211000001103,
14262411000001109,
14262811000001106,
14263111000001105,
14263511000001101,
14281811000001100,
14285111000001109,
14287111000001100,
14288011000001100,
14296111000001102,
14298511000001107,
14300311000001105,
14305411000001105,
14305611000001108,
14306611000001103,
14306811000001104,
14309911000001100,
14313111000001104,
14313211000001105,
14317211000001101,
14317811000001100,
14320711000001104,
14321011000001105,
14321411000001101,
14322311000001104,
14322511000001105,
14322711000001100,
14323511000001103,
14325811000001101,
14328611000001106,
14329511000001101,
14329611000001102,
14331511000001104,
14331711000001109,
14332111000001103,
14332711000001102,
14335611000001102,
14336711000001103,
14339111000001107,
14339711000001108,
14340211000001109,
14340511000001107,
14341411000001104,
14341811000001102,
14343911000001108,
14344411000001102,
14344711000001108,
14345511000001102,
14346111000001100,
14346311000001103,
14357311000001103,
14361611000001109,
14364211000001109,
14365311000001102,
14366011000001109,
14367411000001103,
14368011000001108,
14368311000001106,
14368511000001100,
14369011000001103,
14369211000001108,
14369411000001107,
14370311000001102,
14373611000001103,
14375011000001106,
14376111000001101,
14376511000001105,
14377311000001101,
14377511000001107,
14378511000001106,
14378711000001101,
14380311000001106,
14380511000001100,
14382011000001107,
14382411000001103,
14382711000001109,
14384011000001101,
14386011000001106,
14387311000001107,
14387611000001102,
14389911000001101,
14390211000001104,
14401211000001103,
14401911000001107,
14473211000001106,
14484211000001100,
14489511000001103,
14490111000001101,
14492311000001100,
14492711000001101,
14493011000001107,
14493611000001100,
14495211000001103,
14495711000001105,
14495911000001107,
14496111000001103,
14580011000001105,
14599211000001108,
14602411000001106,
14616311000001102,
14616611000001107,
14618711000001104,
14619111000001107,
14620111000001108,
14620511000001104,
14620711000001109,
14621111000001102,
14621511000001106,
14621911000001104,
14622111000001107,
14622511000001103,
14623111000001101,
14623411000001106,
14624211000001105,
14624511000001108,
14624811000001106,
14625011000001101,
14625211000001106,
14625411000001105,
14625611000001108,
14626211000001100,
14626411000001101,
14626711000001107,
14627011000001108,
14630011000001105,
14630311000001108,
14630611000001103,
14630811000001104,
14631111000001100,
14631311000001103,
14631611000001108,
14631911000001102,
14632111000001105,
14632411000001100,
14632711000001106,
14633111000001104,
14633411000001109,
14633811000001106,
14634211000001108,
14634511000001106,
14634811000001109,
14635111000001103,
14637611000001104,
14638111000001108,
14640211000001104,
14641011000001100,
14645011000001103,
14645211000001108,
14645611000001105,
14646111000001108,
14646411000001103,
14646611000001100,
14647111000001106,
14647311000001108,
14647711000001107,
14648011000001106,
14648111000001107,
14648411000001102,
14648811000001100,
14649211000001106,
14649411000001105,
14649611000001108,
14649711000001104,
14650111000001107,
14650411000001102,
14650711000001108,
14651011000001102,
14651411000001106,
14651611000001109,
14652411000001101,
14652711000001107,
14653011000001101,
14653211000001106,
14653411000001105,
14655111000001104,
14655311000001102,
14655511000001108,
14655711000001103,
14655911000001101,
14656111000001105,
14656311000001107,
14656511000001101,
14656711000001106,
14656911000001108,
14657111000001108,
14657311000001105,
14657511000001104,
14657711000001109,
14657811000001101,
14658111000001109,
14658311000001106,
14658511000001100,
14658711000001105,
14658811000001102,
14659111000001102,
14659411000001107,
14661011000001106,
14663011000001107,
14663411000001103,
14664111000001105,
14664711000001106,
14664811000001103,
14665711000001105,
14666911000001100,
14667311000001103,
14667911000001102,
14668011000001100,
14668311000001102,
14668411000001109,
14668811000001106,
14669211000001100,
14669711000001107,
14669811000001104,
14670611000001101,
14670911000001107,
14671611000001106,
14671811000001105,
14672111000001108,
14672711000001109,
14673011000001103,
14673211000001108,
14673311000001100,
14673611000001105,
14674111000001100,
14674311000001103,
14674511000001109,
14674711000001104,
14674911000001102,
14675111000001101,
14683811000001104,
14684711000001109,
14684911000001106,
14685111000001107,
14685311000001109,
14685511000001103,
14689511000001100,
14689711000001105,
14689911000001107,
14690211000001109,
14690611000001106,
14690811000001105,
14691011000001108,
14701211000001109,
14705611000001109,
14706011000001106,
14706211000001101,
14706311000001109,
14706611000001104,
14706711000001108,
14707011000001109,
14707511000001101,
14708211000001100,
14708411000001101,
14708611000001103,
14709111000001104,
14709211000001105,
14709411000001109,
14710111000001107,
14710311000001109,
14710511000001103,
14710811000001100,
14711311000001104,
14711611000001109,
14711811000001108,
14713811000001107,
14714211000001109,
14714611000001106,
14714911000001100,
14715911000001101,
14716211000001104,
14716611000001102,
14717211000001102,
14717611000001100,
14721411000001102,
14721611000001104,
14722311000001100,
14722911000001104,
14724111000001105,
14728411000001109,
14728611000001107,
14728811000001106,
14729011000001105,
14732411000001109,
14732811000001106,
14735811000001104,
14736211000001106,
14736311000001103,
14736611000001108,
14736811000001107,
14737611000001105,
14737811000001109,
14737911000001104,
14738311000001104,
14738811000001108,
14739211000001102,
14740711000001103,
14741111000001105,
14742411000001105,
14744811000001101,
14745111000001107,
14745411000001102,
14745911000001105,
14746711000001100,
14746911000001103,
14747111000001103,
14747311000001101,
14747711000001102,
14748011000001103,
14748711000001101,
14749011000001108,
14750111000001102,
14750311000001100,
14750911000001104,
14751811000001101,
14754411000001101,
14754811000001104,
14755111000001105,
14756911000001101,
14757311000001104,
14758011000001101,
14758211000001106,
14759411000001102,
14760111000001108,
14760511000001104,
14761311000001100,
14761511000001106,
14761911000001104,
14762411000001102,
14762611000001104,
14763511000001105,
14764311000001102,
14764911000001101,
14765411000001105,
14765611000001108,
14766611000001103,
14766811000001104,
14767011000001108,
14767211000001103,
14767411000001104,
14767811000001102,
14768111000001105,
14768311000001107,
14914811000001100,
14970411000001100,
15094111000001106,
15098311000001103,
15098711000001104,
15099111000001107,
15099511000001103,
15100011000001106,
15121311000001107,
15130211000001107,
15131011000001106,
15190511000001100,
15425211000001102,
15425611000001100,
15426211000001108,
15426611000001105,
15427311000001102,
15428011000001104,
15432611000001106,
15466011000001109,
15466611000001102,
15469011000001103,
15497711000001107,
15498411000001102,
15520411000001104,
15520811000001102,
15539611000001105,
15539911000001104,
15540511000001102,
15540711000001107,
15543711000001103,
15543911000001101,
15544511000001106,
15544711000001101,
15553611000001109,
15553811000001108,
15554411000001109,
15554611000001107,
15557611000001101,
15557811000001102,
15558411000001100,
15558811000001103,
15912111000001107,
15912611000001104,
16034111000001104,
16034711000001103,
16035311000001103,
16100311000001107,
16112411000001102,
16114711000001103,
16114911000001101,
16128811000001107,
16129111000001107,
16133111000001106,
16133711000001107,
16134111000001108,
16135311000001109,
16135511000001103,
16135711000001108,
16136411000001106,
16137011000001104,
16137611000001106,
16138511000001106,
16138711000001101,
16138911000001104,
16139111000001109,
16139311000001106,
16139611000001101,
16140011000001101,
16141311000001108,
16142211000001107,
16142411000001106,
16143511000001103,
16143711000001108,
16143911000001105,
16144111000001109,
16144311000001106,
16144511000001100,
16145011000001107,
16145211000001102,
16145611000001100,
16145911000001106,
16146111000001102,
16146711000001101,
16147011000001100,
16147211000001105,
16147411000001109,
16148011000001104,
16148211000001109,
16149011000001109,
16149411000001100,
16149611000001102,
16149811000001103,
16150011000001104,
16150211000001109,
16151411000001104,
16151611000001101,
16152911000001101,
16153211000001104,
16153911000001108,
16154111000001107,
16154311000001109,
16154711000001108,
16156011000001101,
16156411000001105,
16156611000001108,
16157011000001103,
16157411000001107,
16157611000001105,
16157811000001109,
16158211000001107,
16158411000001106,
16159011000001107,
16159511000001104,
16159711000001109,
16159911000001106,
16160511000001100,
16169611000001107,
16170011000001102,
16170611000001109,
16170911000001103,
16171211000001101,
16171411000001102,
16172011000001103,
16172211000001108,
16172411000001107,
16172611000001105,
16172811000001109,
16173411000001103,
16173811000001101,
